student_id,date_registered,first_date_watched,first_date_purchased,days_diff_reg_watch,days_diff_watch_purch
289749,9/7/2022,9/7/2022,NULL,0,NULL
289750,9/7/2022,9/16/2022,NULL,9,NULL
289753,9/7/2022,9/7/2022,NULL,0,NULL
289754,9/7/2022,9/7/2022,NULL,0,NULL
289756,9/7/2022,9/7/2022,NULL,0,NULL
289760,9/7/2022,9/7/2022,NULL,0,NULL
289762,9/7/2022,9/7/2022,NULL,0,NULL
289765,9/7/2022,9/7/2022,NULL,0,NULL
289768,9/7/2022,9/7/2022,NULL,0,NULL
289769,9/7/2022,9/21/2022,9/21/2022,14,0
289770,9/7/2022,9/7/2022,NULL,0,NULL
289774,9/7/2022,9/7/2022,NULL,0,NULL
289775,9/7/2022,9/7/2022,NULL,0,NULL
289777,9/7/2022,9/7/2022,NULL,0,NULL
289778,9/7/2022,9/7/2022,NULL,0,NULL
289779,9/7/2022,9/7/2022,NULL,0,NULL
289782,9/7/2022,9/7/2022,NULL,0,NULL
289785,9/7/2022,9/7/2022,NULL,0,NULL
289790,9/7/2022,9/7/2022,9/19/2022,0,12
289793,9/7/2022,9/7/2022,NULL,0,NULL
289796,9/7/2022,9/7/2022,9/7/2022,0,0
289798,9/7/2022,9/10/2022,9/10/2022,3,0
289799,9/7/2022,9/7/2022,NULL,0,NULL
289800,9/7/2022,9/7/2022,NULL,0,NULL
289801,9/7/2022,9/7/2022,NULL,0,NULL
289802,9/7/2022,9/7/2022,9/7/2022,0,0
289807,9/7/2022,9/7/2022,NULL,0,NULL
289808,9/7/2022,9/7/2022,NULL,0,NULL
289809,9/7/2022,9/13/2022,NULL,6,NULL
289810,9/7/2022,9/7/2022,NULL,0,NULL
289812,9/7/2022,9/8/2022,NULL,1,NULL
289816,9/7/2022,9/7/2022,NULL,0,NULL
289817,9/7/2022,9/7/2022,NULL,0,NULL
289818,9/7/2022,9/7/2022,NULL,0,NULL
289820,9/7/2022,9/7/2022,NULL,0,NULL
289822,9/7/2022,9/7/2022,NULL,0,NULL
289823,9/7/2022,9/8/2022,9/20/2022,1,12
289824,9/7/2022,9/7/2022,NULL,0,NULL
289825,9/7/2022,9/8/2022,NULL,1,NULL
289827,9/7/2022,9/7/2022,9/7/2022,0,0
289828,9/7/2022,9/8/2022,NULL,1,NULL
289830,9/7/2022,9/7/2022,NULL,0,NULL
289833,9/7/2022,9/7/2022,NULL,0,NULL
289836,9/7/2022,9/7/2022,NULL,0,NULL
289840,9/7/2022,9/7/2022,NULL,0,NULL
289847,9/8/2022,9/8/2022,NULL,0,NULL
289849,9/8/2022,9/8/2022,NULL,0,NULL
289851,9/8/2022,9/9/2022,NULL,1,NULL
289854,9/8/2022,9/8/2022,NULL,0,NULL
289856,9/8/2022,9/8/2022,NULL,0,NULL
289858,9/8/2022,9/13/2022,NULL,5,NULL
289859,9/8/2022,9/8/2022,NULL,0,NULL
289860,9/8/2022,9/8/2022,NULL,0,NULL
289867,9/8/2022,9/8/2022,NULL,0,NULL
289871,9/8/2022,9/8/2022,NULL,0,NULL
289872,9/8/2022,9/8/2022,NULL,0,NULL
289876,9/8/2022,9/8/2022,NULL,0,NULL
289878,9/8/2022,9/8/2022,NULL,0,NULL
289879,9/8/2022,9/9/2022,9/13/2022,1,4
289881,9/8/2022,9/8/2022,NULL,0,NULL
289882,9/8/2022,9/8/2022,NULL,0,NULL
289886,9/8/2022,9/8/2022,NULL,0,NULL
289887,9/8/2022,9/8/2022,NULL,0,NULL
289890,9/8/2022,9/8/2022,NULL,0,NULL
289891,9/8/2022,9/8/2022,NULL,0,NULL
289892,9/8/2022,9/8/2022,NULL,0,NULL
289895,9/8/2022,9/8/2022,NULL,0,NULL
289896,9/8/2022,9/8/2022,NULL,0,NULL
289897,9/8/2022,9/8/2022,NULL,0,NULL
289899,9/8/2022,9/12/2022,NULL,4,NULL
289900,9/8/2022,9/8/2022,NULL,0,NULL
289902,9/8/2022,9/8/2022,NULL,0,NULL
289904,9/8/2022,9/8/2022,NULL,0,NULL
289909,9/8/2022,9/8/2022,NULL,0,NULL
289910,9/8/2022,9/8/2022,9/8/2022,0,0
289911,9/8/2022,9/8/2022,NULL,0,NULL
289917,9/8/2022,9/8/2022,NULL,0,NULL
289918,9/8/2022,9/8/2022,NULL,0,NULL
289919,9/8/2022,9/8/2022,2/28/2023,0,173
289920,9/8/2022,9/8/2022,NULL,0,NULL
289926,9/8/2022,9/8/2022,NULL,0,NULL
289927,9/8/2022,9/8/2022,NULL,0,NULL
289928,9/8/2022,9/8/2022,NULL,0,NULL
289929,9/8/2022,9/8/2022,NULL,0,NULL
289930,9/8/2022,10/4/2022,NULL,26,NULL
289933,9/8/2022,9/8/2022,NULL,0,NULL
289934,9/8/2022,9/8/2022,NULL,0,NULL
289937,9/8/2022,9/8/2022,NULL,0,NULL
289938,9/8/2022,9/8/2022,NULL,0,NULL
289946,9/8/2022,9/8/2022,NULL,0,NULL
289947,9/8/2022,9/8/2022,NULL,0,NULL
289949,9/8/2022,9/8/2022,NULL,0,NULL
289952,9/8/2022,9/8/2022,NULL,0,NULL
289954,9/8/2022,9/8/2022,NULL,0,NULL
289955,9/8/2022,9/8/2022,NULL,0,NULL
289962,9/8/2022,9/8/2022,NULL,0,NULL
289963,9/9/2022,9/9/2022,NULL,0,NULL
289964,9/9/2022,9/9/2022,NULL,0,NULL
289965,9/9/2022,9/9/2022,NULL,0,NULL
289972,9/9/2022,9/9/2022,NULL,0,NULL
289973,9/9/2022,9/9/2022,NULL,0,NULL
289975,9/9/2022,9/9/2022,NULL,0,NULL
289980,9/9/2022,9/9/2022,NULL,0,NULL
289984,9/9/2022,9/9/2022,NULL,0,NULL
289985,9/9/2022,9/9/2022,9/10/2022,0,1
289986,9/9/2022,9/9/2022,NULL,0,NULL
289988,9/9/2022,9/9/2022,3/3/2023,0,175
289991,9/9/2022,9/9/2022,NULL,0,NULL
289993,9/9/2022,9/9/2022,NULL,0,NULL
289996,9/9/2022,9/9/2022,NULL,0,NULL
289998,9/9/2022,9/9/2022,NULL,0,NULL
289999,9/9/2022,9/9/2022,NULL,0,NULL
290001,9/9/2022,9/9/2022,NULL,0,NULL
290003,9/9/2022,9/9/2022,NULL,0,NULL
290005,9/9/2022,9/9/2022,NULL,0,NULL
290008,9/9/2022,9/9/2022,NULL,0,NULL
290014,9/9/2022,9/10/2022,NULL,1,NULL
290015,9/9/2022,9/9/2022,NULL,0,NULL
290017,9/9/2022,9/9/2022,NULL,0,NULL
290020,9/9/2022,10/2/2022,NULL,23,NULL
290021,9/9/2022,10/12/2022,NULL,33,NULL
290022,9/9/2022,9/9/2022,NULL,0,NULL
290024,9/9/2022,9/9/2022,NULL,0,NULL
290027,9/9/2022,9/9/2022,9/20/2022,0,11
290030,9/9/2022,9/9/2022,NULL,0,NULL
290032,9/9/2022,9/9/2022,NULL,0,NULL
290037,9/9/2022,9/14/2022,NULL,5,NULL
290039,9/9/2022,9/9/2022,9/16/2022,0,7
290040,9/9/2022,9/9/2022,NULL,0,NULL
290041,9/9/2022,9/9/2022,NULL,0,NULL
290043,9/9/2022,9/9/2022,NULL,0,NULL
290044,9/9/2022,9/9/2022,NULL,0,NULL
290046,9/9/2022,9/9/2022,NULL,0,NULL
290048,9/9/2022,9/9/2022,NULL,0,NULL
290049,9/9/2022,9/9/2022,NULL,0,NULL
290050,9/9/2022,9/9/2022,NULL,0,NULL
290052,9/9/2022,9/9/2022,NULL,0,NULL
290058,9/9/2022,9/9/2022,NULL,0,NULL
290059,9/9/2022,9/9/2022,NULL,0,NULL
290060,9/9/2022,9/9/2022,NULL,0,NULL
290064,9/9/2022,9/9/2022,NULL,0,NULL
290065,9/9/2022,9/9/2022,NULL,0,NULL
290066,9/9/2022,9/9/2022,NULL,0,NULL
290072,9/9/2022,9/9/2022,NULL,0,NULL
290073,9/9/2022,9/9/2022,NULL,0,NULL
290078,9/9/2022,9/9/2022,NULL,0,NULL
290082,9/9/2022,9/9/2022,NULL,0,NULL
290083,9/9/2022,9/9/2022,NULL,0,NULL
290091,9/10/2022,9/10/2022,NULL,0,NULL
290092,9/10/2022,9/10/2022,NULL,0,NULL
290093,9/10/2022,9/10/2022,NULL,0,NULL
290095,9/10/2022,9/11/2022,11/25/2022,1,75
290096,9/10/2022,9/10/2022,NULL,0,NULL
290099,9/10/2022,9/10/2022,NULL,0,NULL
290101,9/10/2022,9/10/2022,NULL,0,NULL
290102,9/10/2022,9/28/2022,NULL,18,NULL
290104,9/10/2022,9/10/2022,NULL,0,NULL
290107,9/10/2022,9/12/2022,NULL,2,NULL
290109,9/10/2022,9/10/2022,NULL,0,NULL
290110,9/10/2022,9/10/2022,NULL,0,NULL
290111,9/10/2022,9/10/2022,NULL,0,NULL
290112,9/10/2022,9/12/2022,NULL,2,NULL
290114,9/10/2022,9/10/2022,NULL,0,NULL
290121,9/10/2022,9/10/2022,NULL,0,NULL
290122,9/10/2022,9/10/2022,NULL,0,NULL
290123,9/10/2022,9/10/2022,NULL,0,NULL
290124,9/10/2022,9/10/2022,NULL,0,NULL
290127,9/10/2022,9/10/2022,NULL,0,NULL
290128,9/10/2022,9/25/2022,NULL,15,NULL
290132,9/10/2022,9/10/2022,NULL,0,NULL
290133,9/10/2022,9/10/2022,NULL,0,NULL
290138,9/10/2022,9/10/2022,NULL,0,NULL
290141,9/10/2022,9/10/2022,NULL,0,NULL
290142,9/10/2022,9/10/2022,NULL,0,NULL
290145,9/10/2022,10/8/2022,NULL,28,NULL
290146,9/10/2022,9/10/2022,NULL,0,NULL
290149,9/10/2022,9/10/2022,NULL,0,NULL
290151,9/10/2022,9/10/2022,NULL,0,NULL
290152,9/10/2022,10/2/2022,NULL,22,NULL
290156,9/10/2022,9/11/2022,NULL,1,NULL
290158,9/10/2022,9/10/2022,NULL,0,NULL
290159,9/10/2022,9/10/2022,NULL,0,NULL
290163,9/10/2022,9/10/2022,NULL,0,NULL
290166,9/10/2022,9/11/2022,NULL,1,NULL
290172,9/10/2022,9/10/2022,NULL,0,NULL
290176,9/10/2022,9/10/2022,NULL,0,NULL
290187,9/10/2022,9/10/2022,NULL,0,NULL
290188,9/10/2022,9/10/2022,NULL,0,NULL
290190,9/11/2022,9/11/2022,NULL,0,NULL
290192,9/11/2022,9/13/2022,NULL,2,NULL
290193,9/11/2022,9/11/2022,NULL,0,NULL
290196,9/11/2022,9/11/2022,NULL,0,NULL
290197,9/11/2022,9/11/2022,NULL,0,NULL
290199,9/11/2022,9/11/2022,NULL,0,NULL
290200,9/11/2022,9/11/2022,NULL,0,NULL
290201,9/11/2022,10/12/2022,NULL,31,NULL
290206,9/11/2022,9/23/2022,9/28/2022,12,5
290207,9/11/2022,9/11/2022,NULL,0,NULL
290210,9/11/2022,9/11/2022,NULL,0,NULL
290215,9/11/2022,9/11/2022,NULL,0,NULL
290218,9/11/2022,9/11/2022,NULL,0,NULL
290223,9/11/2022,9/11/2022,NULL,0,NULL
290226,9/11/2022,9/11/2022,9/11/2022,0,0
290228,9/11/2022,9/11/2022,NULL,0,NULL
290229,9/11/2022,9/11/2022,NULL,0,NULL
290230,9/11/2022,9/11/2022,NULL,0,NULL
290231,9/11/2022,9/11/2022,NULL,0,NULL
290234,9/11/2022,9/11/2022,NULL,0,NULL
290235,9/11/2022,9/11/2022,NULL,0,NULL
290236,9/11/2022,9/16/2022,NULL,5,NULL
290237,9/11/2022,9/11/2022,NULL,0,NULL
290239,9/11/2022,9/11/2022,NULL,0,NULL
290241,9/11/2022,9/11/2022,NULL,0,NULL
290242,9/11/2022,9/11/2022,9/27/2022,0,16
290244,9/11/2022,9/11/2022,NULL,0,NULL
290245,9/11/2022,9/11/2022,NULL,0,NULL
290246,9/11/2022,9/11/2022,NULL,0,NULL
290248,9/11/2022,9/15/2022,NULL,4,NULL
290249,9/11/2022,9/11/2022,NULL,0,NULL
290251,9/11/2022,9/11/2022,NULL,0,NULL
290256,9/11/2022,10/14/2022,NULL,33,NULL
290257,9/11/2022,9/11/2022,NULL,0,NULL
290258,9/11/2022,9/11/2022,1/11/2023,0,122
290260,9/11/2022,9/11/2022,NULL,0,NULL
290262,9/11/2022,9/11/2022,NULL,0,NULL
290263,9/11/2022,9/11/2022,NULL,0,NULL
290264,9/11/2022,9/11/2022,9/13/2022,0,2
290266,9/11/2022,9/11/2022,NULL,0,NULL
290267,9/11/2022,9/11/2022,NULL,0,NULL
290269,9/11/2022,9/11/2022,NULL,0,NULL
290270,9/11/2022,9/11/2022,NULL,0,NULL
290273,9/11/2022,10/14/2022,NULL,33,NULL
290274,9/11/2022,9/12/2022,NULL,1,NULL
290275,9/11/2022,9/11/2022,NULL,0,NULL
290281,9/11/2022,9/11/2022,NULL,0,NULL
290282,9/11/2022,9/11/2022,9/11/2022,0,0
290284,9/11/2022,9/12/2022,NULL,1,NULL
290285,9/11/2022,9/11/2022,NULL,0,NULL
290286,9/11/2022,9/11/2022,NULL,0,NULL
290287,9/11/2022,9/11/2022,NULL,0,NULL
290296,9/11/2022,9/12/2022,NULL,1,NULL
290297,9/11/2022,9/11/2022,NULL,0,NULL
290304,9/11/2022,9/25/2022,NULL,14,NULL
290307,9/11/2022,9/11/2022,NULL,0,NULL
290308,9/11/2022,9/11/2022,NULL,0,NULL
290310,9/11/2022,9/11/2022,NULL,0,NULL
290312,9/11/2022,9/11/2022,NULL,0,NULL
290313,9/11/2022,9/12/2022,NULL,1,NULL
290315,9/12/2022,9/12/2022,NULL,0,NULL
290319,9/12/2022,9/12/2022,NULL,0,NULL
290321,9/12/2022,9/12/2022,NULL,0,NULL
290322,9/12/2022,9/12/2022,NULL,0,NULL
290325,9/12/2022,9/12/2022,NULL,0,NULL
290327,9/12/2022,9/12/2022,NULL,0,NULL
290330,9/12/2022,9/12/2022,NULL,0,NULL
290332,9/12/2022,9/12/2022,NULL,0,NULL
290335,9/12/2022,9/12/2022,NULL,0,NULL
290339,9/12/2022,9/25/2022,NULL,13,NULL
290341,9/12/2022,9/12/2022,NULL,0,NULL
290342,9/12/2022,9/12/2022,NULL,0,NULL
290344,9/12/2022,9/12/2022,NULL,0,NULL
290347,9/12/2022,9/12/2022,NULL,0,NULL
290350,9/12/2022,9/12/2022,9/12/2022,0,0
290351,9/12/2022,9/12/2022,NULL,0,NULL
290352,9/12/2022,9/12/2022,NULL,0,NULL
290353,9/12/2022,9/12/2022,9/12/2022,0,0
290354,9/12/2022,9/12/2022,NULL,0,NULL
290355,9/12/2022,9/12/2022,NULL,0,NULL
290356,9/12/2022,9/12/2022,NULL,0,NULL
290357,9/12/2022,10/4/2022,NULL,22,NULL
290358,9/12/2022,9/12/2022,NULL,0,NULL
290359,9/12/2022,9/12/2022,NULL,0,NULL
290361,9/12/2022,9/12/2022,NULL,0,NULL
290363,9/12/2022,9/12/2022,NULL,0,NULL
290365,9/12/2022,10/25/2022,NULL,43,NULL
290366,9/12/2022,9/12/2022,NULL,0,NULL
290371,9/12/2022,9/12/2022,NULL,0,NULL
290375,9/12/2022,9/12/2022,NULL,0,NULL
290378,9/12/2022,9/12/2022,NULL,0,NULL
290381,9/12/2022,9/12/2022,NULL,0,NULL
290387,9/12/2022,9/12/2022,NULL,0,NULL
290390,9/12/2022,9/12/2022,NULL,0,NULL
290391,9/12/2022,9/12/2022,NULL,0,NULL
290396,9/12/2022,9/12/2022,NULL,0,NULL
290400,9/12/2022,9/12/2022,NULL,0,NULL
290404,9/12/2022,9/12/2022,NULL,0,NULL
290406,9/12/2022,9/12/2022,NULL,0,NULL
290408,9/12/2022,9/12/2022,NULL,0,NULL
290410,9/12/2022,9/12/2022,NULL,0,NULL
290412,9/12/2022,9/12/2022,NULL,0,NULL
290415,9/12/2022,9/13/2022,NULL,1,NULL
290416,9/12/2022,9/12/2022,NULL,0,NULL
290422,9/12/2022,9/12/2022,NULL,0,NULL
290423,9/12/2022,9/12/2022,NULL,0,NULL
290424,9/12/2022,9/12/2022,NULL,0,NULL
290425,9/12/2022,9/12/2022,NULL,0,NULL
290426,9/12/2022,9/12/2022,9/12/2022,0,0
290428,9/12/2022,10/5/2022,NULL,23,NULL
290432,9/12/2022,9/12/2022,NULL,0,NULL
290433,9/12/2022,9/12/2022,NULL,0,NULL
290434,9/12/2022,10/20/2022,NULL,38,NULL
290438,9/12/2022,9/12/2022,NULL,0,NULL
290441,9/12/2022,9/12/2022,NULL,0,NULL
290442,9/12/2022,9/12/2022,NULL,0,NULL
290443,9/13/2022,9/13/2022,NULL,0,NULL
290444,9/13/2022,9/13/2022,9/19/2022,0,6
290445,9/13/2022,9/13/2022,NULL,0,NULL
290446,9/13/2022,9/13/2022,NULL,0,NULL
290447,9/13/2022,9/13/2022,NULL,0,NULL
290449,9/13/2022,9/13/2022,NULL,0,NULL
290453,9/13/2022,9/13/2022,NULL,0,NULL
290458,9/13/2022,9/23/2022,9/29/2022,10,6
290459,9/13/2022,9/13/2022,NULL,0,NULL
290460,9/13/2022,9/13/2022,NULL,0,NULL
290461,9/13/2022,9/13/2022,NULL,0,NULL
290462,9/13/2022,9/13/2022,NULL,0,NULL
290463,9/13/2022,9/13/2022,NULL,0,NULL
290464,9/13/2022,9/26/2022,NULL,13,NULL
290465,9/13/2022,9/29/2022,9/29/2022,16,0
290469,9/13/2022,9/18/2022,NULL,5,NULL
290474,9/13/2022,10/21/2022,NULL,38,NULL
290481,9/13/2022,9/13/2022,NULL,0,NULL
290485,9/13/2022,9/13/2022,NULL,0,NULL
290487,9/13/2022,9/13/2022,9/13/2022,0,0
290488,9/13/2022,9/13/2022,NULL,0,NULL
290489,9/13/2022,9/13/2022,NULL,0,NULL
290494,9/13/2022,9/13/2022,NULL,0,NULL
290495,9/13/2022,9/22/2022,NULL,9,NULL
290496,9/13/2022,9/21/2022,9/21/2022,8,0
290497,9/13/2022,9/13/2022,NULL,0,NULL
290500,9/13/2022,9/13/2022,NULL,0,NULL
290501,9/13/2022,9/13/2022,NULL,0,NULL
290502,9/13/2022,9/13/2022,NULL,0,NULL
290503,9/13/2022,9/13/2022,NULL,0,NULL
290505,9/13/2022,9/13/2022,NULL,0,NULL
290506,9/13/2022,9/13/2022,NULL,0,NULL
290508,9/13/2022,9/13/2022,NULL,0,NULL
290510,9/13/2022,9/18/2022,NULL,5,NULL
290513,9/13/2022,9/13/2022,NULL,0,NULL
290514,9/13/2022,9/13/2022,NULL,0,NULL
290515,9/13/2022,9/15/2022,NULL,2,NULL
290518,9/13/2022,9/13/2022,NULL,0,NULL
290523,9/13/2022,9/13/2022,NULL,0,NULL
290525,9/13/2022,9/13/2022,NULL,0,NULL
290526,9/13/2022,9/13/2022,NULL,0,NULL
290529,9/13/2022,9/13/2022,NULL,0,NULL
290530,9/13/2022,9/13/2022,NULL,0,NULL
290531,9/13/2022,9/13/2022,NULL,0,NULL
290532,9/13/2022,9/26/2022,NULL,13,NULL
290535,9/13/2022,9/13/2022,NULL,0,NULL
290536,9/13/2022,9/13/2022,NULL,0,NULL
290544,9/13/2022,9/13/2022,NULL,0,NULL
290548,9/13/2022,9/13/2022,NULL,0,NULL
290550,9/13/2022,9/13/2022,NULL,0,NULL
290552,9/13/2022,9/13/2022,NULL,0,NULL
290557,9/13/2022,9/13/2022,NULL,0,NULL
290558,9/13/2022,9/13/2022,NULL,0,NULL
290559,9/13/2022,9/13/2022,NULL,0,NULL
290565,9/13/2022,9/13/2022,NULL,0,NULL
290574,9/13/2022,9/14/2022,NULL,1,NULL
290581,9/13/2022,9/13/2022,NULL,0,NULL
290585,9/13/2022,9/13/2022,NULL,0,NULL
290590,9/13/2022,9/13/2022,NULL,0,NULL
290591,9/13/2022,9/13/2022,NULL,0,NULL
290593,9/13/2022,9/13/2022,NULL,0,NULL
290595,9/13/2022,9/13/2022,NULL,0,NULL
290598,9/13/2022,9/13/2022,NULL,0,NULL
290600,9/13/2022,9/13/2022,9/14/2022,0,1
290603,9/13/2022,9/13/2022,NULL,0,NULL
290604,9/13/2022,9/13/2022,NULL,0,NULL
290606,9/13/2022,9/13/2022,NULL,0,NULL
290609,9/13/2022,9/13/2022,NULL,0,NULL
290612,9/13/2022,10/15/2022,NULL,32,NULL
290616,9/14/2022,9/14/2022,NULL,0,NULL
290618,9/14/2022,9/14/2022,NULL,0,NULL
290624,9/14/2022,9/14/2022,NULL,0,NULL
290627,9/14/2022,9/14/2022,NULL,0,NULL
290630,9/14/2022,9/14/2022,NULL,0,NULL
290631,9/14/2022,9/14/2022,NULL,0,NULL
290633,9/14/2022,9/14/2022,NULL,0,NULL
290634,9/14/2022,9/18/2022,NULL,4,NULL
290635,9/14/2022,9/14/2022,NULL,0,NULL
290638,9/14/2022,9/14/2022,NULL,0,NULL
290641,9/14/2022,9/14/2022,NULL,0,NULL
290642,9/14/2022,9/15/2022,NULL,1,NULL
290649,9/14/2022,9/14/2022,NULL,0,NULL
290650,9/14/2022,9/14/2022,NULL,0,NULL
290651,9/14/2022,9/14/2022,NULL,0,NULL
290654,9/14/2022,9/14/2022,NULL,0,NULL
290658,9/14/2022,9/14/2022,NULL,0,NULL
290659,9/14/2022,9/14/2022,NULL,0,NULL
290660,9/14/2022,9/14/2022,NULL,0,NULL
290661,9/14/2022,9/14/2022,NULL,0,NULL
290662,9/14/2022,10/13/2022,NULL,29,NULL
290663,9/14/2022,9/14/2022,NULL,0,NULL
290664,9/14/2022,9/14/2022,NULL,0,NULL
290667,9/14/2022,9/14/2022,NULL,0,NULL
290668,9/14/2022,9/14/2022,NULL,0,NULL
290669,9/14/2022,9/14/2022,NULL,0,NULL
290670,9/14/2022,9/14/2022,NULL,0,NULL
290673,9/14/2022,9/26/2022,NULL,12,NULL
290675,9/14/2022,9/14/2022,NULL,0,NULL
290677,9/14/2022,9/14/2022,NULL,0,NULL
290678,9/14/2022,9/14/2022,NULL,0,NULL
290679,9/14/2022,9/14/2022,NULL,0,NULL
290684,9/14/2022,9/14/2022,NULL,0,NULL
290686,9/14/2022,9/15/2022,NULL,1,NULL
290689,9/14/2022,9/14/2022,NULL,0,NULL
290690,9/14/2022,9/14/2022,NULL,0,NULL
290693,9/14/2022,9/14/2022,NULL,0,NULL
290694,9/14/2022,9/14/2022,NULL,0,NULL
290695,9/14/2022,9/14/2022,NULL,0,NULL
290696,9/14/2022,9/14/2022,NULL,0,NULL
290697,9/14/2022,9/14/2022,NULL,0,NULL
290699,9/14/2022,9/15/2022,NULL,1,NULL
290700,9/14/2022,9/14/2022,NULL,0,NULL
290703,9/14/2022,10/5/2022,11/27/2022,21,53
290704,9/14/2022,9/14/2022,NULL,0,NULL
290705,9/14/2022,9/14/2022,NULL,0,NULL
290708,9/14/2022,9/14/2022,NULL,0,NULL
290709,9/14/2022,9/14/2022,NULL,0,NULL
290711,9/14/2022,9/14/2022,NULL,0,NULL
290712,9/14/2022,9/14/2022,NULL,0,NULL
290714,9/14/2022,9/14/2022,NULL,0,NULL
290716,9/14/2022,9/14/2022,NULL,0,NULL
290719,9/14/2022,9/14/2022,9/14/2022,0,0
290720,9/14/2022,9/14/2022,NULL,0,NULL
290721,9/14/2022,9/14/2022,NULL,0,NULL
290723,9/14/2022,9/14/2022,NULL,0,NULL
290724,9/14/2022,9/14/2022,NULL,0,NULL
290725,9/14/2022,9/14/2022,NULL,0,NULL
290726,9/14/2022,9/15/2022,NULL,1,NULL
290727,9/14/2022,9/14/2022,NULL,0,NULL
290729,9/14/2022,9/14/2022,NULL,0,NULL
290730,9/14/2022,9/14/2022,NULL,0,NULL
290733,9/14/2022,9/19/2022,9/23/2022,5,4
290734,9/14/2022,9/15/2022,NULL,1,NULL
290735,9/14/2022,9/14/2022,NULL,0,NULL
290737,9/14/2022,9/14/2022,11/30/2022,0,77
290739,9/14/2022,9/14/2022,NULL,0,NULL
290742,9/14/2022,9/14/2022,NULL,0,NULL
290743,9/14/2022,9/14/2022,NULL,0,NULL
290745,9/14/2022,9/14/2022,NULL,0,NULL
290746,9/14/2022,9/14/2022,9/22/2022,0,8
290747,9/14/2022,9/14/2022,NULL,0,NULL
290748,9/14/2022,10/1/2022,NULL,17,NULL
290749,9/14/2022,9/14/2022,NULL,0,NULL
290751,9/14/2022,9/14/2022,NULL,0,NULL
290752,9/14/2022,9/14/2022,NULL,0,NULL
290753,9/14/2022,9/14/2022,NULL,0,NULL
290758,9/14/2022,9/14/2022,NULL,0,NULL
290759,9/14/2022,9/14/2022,NULL,0,NULL
290761,9/14/2022,9/14/2022,NULL,0,NULL
290763,9/15/2022,9/15/2022,NULL,0,NULL
290764,9/15/2022,9/21/2022,NULL,6,NULL
290765,9/15/2022,9/15/2022,NULL,0,NULL
290766,9/15/2022,9/15/2022,NULL,0,NULL
290767,9/15/2022,9/15/2022,NULL,0,NULL
290768,9/15/2022,9/15/2022,NULL,0,NULL
290769,9/15/2022,9/15/2022,NULL,0,NULL
290770,9/15/2022,9/15/2022,NULL,0,NULL
290771,9/15/2022,9/15/2022,NULL,0,NULL
290772,9/15/2022,9/15/2022,NULL,0,NULL
290773,9/15/2022,9/15/2022,NULL,0,NULL
290774,9/15/2022,9/15/2022,NULL,0,NULL
290775,9/15/2022,9/15/2022,9/15/2022,0,0
290776,9/15/2022,9/15/2022,NULL,0,NULL
290777,9/15/2022,9/15/2022,NULL,0,NULL
290785,9/15/2022,9/15/2022,NULL,0,NULL
290787,9/15/2022,9/15/2022,NULL,0,NULL
290788,9/15/2022,9/15/2022,NULL,0,NULL
290789,9/15/2022,9/15/2022,NULL,0,NULL
290791,9/15/2022,9/15/2022,NULL,0,NULL
290793,9/15/2022,9/15/2022,NULL,0,NULL
290794,9/15/2022,9/15/2022,NULL,0,NULL
290795,9/15/2022,9/15/2022,NULL,0,NULL
290796,9/15/2022,9/15/2022,NULL,0,NULL
290797,9/15/2022,9/16/2022,NULL,1,NULL
290798,9/15/2022,9/15/2022,NULL,0,NULL
290799,9/15/2022,9/15/2022,NULL,0,NULL
290800,9/15/2022,9/15/2022,NULL,0,NULL
290801,9/15/2022,9/15/2022,NULL,0,NULL
290807,9/15/2022,9/15/2022,NULL,0,NULL
290809,9/15/2022,9/15/2022,NULL,0,NULL
290810,9/15/2022,9/15/2022,NULL,0,NULL
290812,9/15/2022,9/15/2022,NULL,0,NULL
290814,9/15/2022,9/15/2022,NULL,0,NULL
290815,9/15/2022,9/15/2022,NULL,0,NULL
290819,9/15/2022,9/15/2022,NULL,0,NULL
290821,9/15/2022,9/15/2022,NULL,0,NULL
290822,9/15/2022,9/15/2022,NULL,0,NULL
290823,9/15/2022,9/15/2022,NULL,0,NULL
290824,9/15/2022,9/15/2022,NULL,0,NULL
290825,9/15/2022,9/19/2022,NULL,4,NULL
290826,9/15/2022,9/15/2022,NULL,0,NULL
290827,9/15/2022,9/15/2022,NULL,0,NULL
290828,9/15/2022,9/15/2022,NULL,0,NULL
290829,9/15/2022,9/15/2022,NULL,0,NULL
290830,9/15/2022,9/15/2022,NULL,0,NULL
290832,9/15/2022,9/15/2022,NULL,0,NULL
290834,9/15/2022,9/15/2022,NULL,0,NULL
290836,9/15/2022,9/15/2022,NULL,0,NULL
290838,9/15/2022,9/15/2022,NULL,0,NULL
290842,9/15/2022,9/15/2022,NULL,0,NULL
290843,9/15/2022,9/15/2022,10/3/2022,0,18
290844,9/15/2022,9/15/2022,NULL,0,NULL
290845,9/15/2022,9/15/2022,NULL,0,NULL
290846,9/15/2022,9/15/2022,NULL,0,NULL
290848,9/15/2022,9/15/2022,NULL,0,NULL
290851,9/15/2022,9/15/2022,NULL,0,NULL
290852,9/15/2022,9/15/2022,NULL,0,NULL
290854,9/15/2022,9/15/2022,NULL,0,NULL
290855,9/15/2022,9/15/2022,NULL,0,NULL
290858,9/15/2022,9/15/2022,NULL,0,NULL
290860,9/15/2022,9/15/2022,NULL,0,NULL
